Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month,Total Sales,Average Profit,Total Orders,Total Quantity
B-25955,655.00,297.00,4,Office Supplies,Markers,Debit Card,15-02-2022,Alexander Adams,New York,Buffalo,2022-02,,,,
B-25955,655.00,297.00,4,Office Supplies,Markers,Debit Card,30-11-2023,Ashlee Mills,Florida,Orlando,2023-11,,,,
B-26383,798.00,308.00,10,Electronics,Phones,Debit Card,12-01-2023,Brittany Jenkins,New York,Buffalo,2023-01,,,,
B-26383,798.00,308.00,10,Electronics,Phones,Debit Card,19-05-2023,Eddie Gonzales,Ohio,Cleveland,2023-05,,,,
B-26383,7967.00,2504.00,13,Electronics,Printers,EMI,12-01-2023,Brittany Jenkins,New York,Buffalo,2023-01,,,,
B-26383,7967.00,2504.00,13,Electronics,Printers,EMI,19-05-2023,Eddie Gonzales,Ohio,Cleveland,2023-05,,,,
B-26999,3756.00,1318.00,5,Furniture,Tables,UPI,19-02-2024,Edward Valencia,Florida,Miami,2024-02,,,,
B-26712,5196.00,2477.00,1,Office Supplies,Markers,UPI,01-12-2021,Emma Bruce,Texas,Austin,2021-12,,,,
B-26712,6586.00,1794.00,19,Furniture,Bookcases,Debit Card,01-12-2021,Emma Bruce,Texas,Austin,2021-12,,,,
B-26066,6673.00,950.00,19,Office Supplies,Markers,EMI,19-12-2024,Carl Wade DDS,New York,Buffalo,2024-12,,,,
B-25996,714.00,232.00,14,Furniture,Tables,UPI,18-01-2023,Brandon Alvarado,Ohio,Columbus,2023-01,,,,
B-25996,714.00,232.00,14,Furniture,Tables,UPI,23-12-2020,Jennifer Clark,Texas,Austin,2020-12,,,,
B-26924,1083.00,501.00,6,Office Supplies,Pens,COD,28-02-2021,David Johnson,Texas,Austin,2021-02,,,,
B-25541,2401.00,1163.00,10,Furniture,Bookcases,UPI,04-05-2023,April Marquez,Ohio,Cleveland,2023-05,,,,
B-25541,2401.00,1163.00,10,Furniture,Bookcases,UPI,22-04-2020,Joseph Guerrero,California,Los Angeles,2020-04,,,,
B-25541,2401.00,1163.00,10,Furniture,Bookcases,UPI,13-08-2021,Michael Hanson,New York,Rochester,2021-08,,,,
B-25541,1045.00,267.00,11,Electronics,Phones,Debit Card,04-05-2023,April Marquez,Ohio,Cleveland,2023-05,,,,
B-25541,1045.00,267.00,11,Electronics,Phones,Debit Card,22-04-2020,Joseph Guerrero,California,Los Angeles,2020-04,,,,
B-25541,1045.00,267.00,11,Electronics,Phones,Debit Card,13-08-2021,Michael Hanson,New York,Rochester,2021-08,,,,
B-25196,7806.00,1127.00,1,Office Supplies,Markers,Credit Card,20-07-2023,William Hill,Texas,Dallas,2023-07,,,,
B-25855,5263.00,1743.00,19,Furniture,Sofas,Credit Card,28-08-2022,Kelsey Huber,Florida,Miami,2022-08,,,,
B-25071,6147.00,2526.00,6,Office Supplies,Pens,Debit Card,14-03-2023,Hailey Chandler,Texas,Dallas,2023-03,,,,
B-26159,7484.00,2871.00,15,Electronics,Phones,UPI,07-11-2023,Cheyenne Rose,Florida,Orlando,2023-11,,,,
B-26159,7484.00,2871.00,15,Electronics,Phones,UPI,16-04-2024,Richard Petersen,Illinois,Chicago,2024-04,,,,
B-26159,7700.00,2712.00,1,Furniture,Sofas,Credit Card,07-11-2023,Cheyenne Rose,Florida,Orlando,2023-11,,,,
B-26159,7700.00,2712.00,1,Furniture,Sofas,Credit Card,16-04-2024,Richard Petersen,Illinois,Chicago,2024-04,,,,
B-26228,8537.00,3586.00,13,Office Supplies,Markers,UPI,16-09-2022,Kathryn Gray,New York,Rochester,2022-09,,,,
B-25888,8858.00,3394.00,6,Furniture,Chairs,COD,31-10-2024,Victor Collins,California,San Diego,2024-10,,,,
B-25574,5313.00,2037.00,7,Electronics,Printers,Debit Card,25-11-2024,Jason Hernandez,California,San Francisco,2024-11,,,,
B-25574,5313.00,2037.00,7,Electronics,Printers,Debit Card,29-10-2021,Jacob Torres,Texas,Houston,2021-10,,,,
B-26938,3281.00,471.00,7,Furniture,Sofas,EMI,27-12-2023,Erin Hernandez,California,Los Angeles,2023-12,,,,
B-26938,3281.00,471.00,7,Furniture,Sofas,EMI,25-06-2023,Jacob Guzman,Illinois,Peoria,2023-06,,,,
B-26379,8681.00,2458.00,9,Office Supplies,Pens,Credit Card,01-09-2020,Mike Armstrong,New York,New York City,2020-09,,,,
B-26623,6195.00,1556.00,18,Furniture,Sofas,EMI,01-02-2025,Cindy Rowland,Illinois,Springfield,2025-02,,,,
B-25566,3877.00,481.00,16,Furniture,Chairs,Debit Card,22-07-2023,Kenneth Matthews,New York,Rochester,2023-07,,,,
B-25566,3877.00,481.00,16,Furniture,Chairs,Debit Card,04-02-2022,Susan Valdez,New York,New York City,2022-02,,,,
B-26740,9369.00,3297.00,6,Electronics,Printers,Debit Card,27-09-2023,Stephanie Manning,Florida,Orlando,2023-09,,,,
B-26740,9369.00,3297.00,6,Electronics,Printers,Debit Card,30-01-2025,Logan Galloway,New York,New York City,2025-01,,,,
B-26740,8680.00,4068.00,20,Electronics,Printers,Credit Card,27-09-2023,Stephanie Manning,Florida,Orlando,2023-09,,,,
B-26740,8680.00,4068.00,20,Electronics,Printers,Credit Card,30-01-2025,Logan Galloway,New York,New York City,2025-01,,,,
B-26740,3067.00,1475.00,8,Electronics,Laptops,UPI,27-09-2023,Stephanie Manning,Florida,Orlando,2023-09,,,,
B-26740,3067.00,1475.00,8,Electronics,Laptops,UPI,30-01-2025,Logan Galloway,New York,New York City,2025-01,,,,
B-25024,9002.00,4197.00,2,Office Supplies,Markers,EMI,15-01-2025,Christopher Stone,Ohio,Cincinnati,2025-01,,,,
B-25024,9002.00,4197.00,2,Office Supplies,Markers,EMI,28-03-2021,Megan Pitts,Ohio,Columbus,2021-03,,,,
B-26367,7105.00,2782.00,19,Office Supplies,Pens,COD,25-12-2021,Richard Gardner,Ohio,Columbus,2021-12,,,,
B-26353,5317.00,1345.00,18,Furniture,Chairs,Debit Card,03-02-2023,Samuel Moore,Ohio,Columbus,2023-02,,,,
B-26353,5317.00,1345.00,18,Furniture,Chairs,Debit Card,28-04-2023,Robert Stokes,Florida,Orlando,2023-04,,,,
B-26353,5317.00,1345.00,18,Furniture,Chairs,Debit Card,22-11-2024,Danielle Ramirez,California,San Francisco,2024-11,,,,
B-26353,6304.00,766.00,14,Furniture,Tables,EMI,03-02-2023,Samuel Moore,Ohio,Columbus,2023-02,,,,
B-26353,6304.00,766.00,14,Furniture,Tables,EMI,28-04-2023,Robert Stokes,Florida,Orlando,2023-04,,,,
B-26353,6304.00,766.00,14,Furniture,Tables,EMI,22-11-2024,Danielle Ramirez,California,San Francisco,2024-11,,,,
B-25742,9565.00,1691.00,3,Office Supplies,Paper,Debit Card,02-07-2024,Taylor White,Illinois,Springfield,2024-07,,,,
B-25742,8245.00,324.00,11,Office Supplies,Paper,EMI,02-07-2024,Taylor White,Illinois,Springfield,2024-07,,,,
B-26965,1592.00,480.00,13,Electronics,Laptops,Debit Card,18-01-2022,Jordan Krause,Ohio,Cleveland,2022-01,,,,
B-26038,8400.00,267.00,5,Electronics,Phones,Debit Card,08-10-2024,Kimberly King,Ohio,Columbus,2024-10,,,,
B-26038,4963.00,1254.00,15,Office Supplies,Paper,EMI,08-10-2024,Kimberly King,Ohio,Columbus,2024-10,,,,
B-25317,2472.00,211.00,5,Electronics,Printers,COD,21-06-2020,Sharon Russell,California,San Diego,2020-06,,,,
B-25970,9132.00,3096.00,14,Furniture,Chairs,Debit Card,14-12-2023,Kevin Cooper,Florida,Tampa,2023-12,,,,
B-25590,8305.00,1577.00,6,Office Supplies,Binders,Debit Card,16-12-2020,Darrell Ramos,New York,Rochester,2020-12,,,,
B-25580,1010.00,58.00,19,Electronics,Electronic Games,COD,15-03-2025,Dr. Terry Alvarado,Florida,Tampa,2025-03,,,,
B-25443,4544.00,1726.00,9,Electronics,Phones,EMI,21-08-2024,Kathy Wilson,Texas,Dallas,2024-08,,,,
B-25443,5900.00,1738.00,20,Electronics,Phones,UPI,21-08-2024,Kathy Wilson,Texas,Dallas,2024-08,,,,
B-25774,8861.00,3381.00,19,Office Supplies,Markers,Credit Card,27-05-2021,Brandon Le,California,San Diego,2021-05,,,,
B-26505,8158.00,2052.00,13,Electronics,Phones,Debit Card,21-09-2020,Mary Wright,Ohio,Cincinnati,2020-09,,,,
B-25163,3411.00,1704.00,14,Office Supplies,Pens,UPI,11-01-2025,Douglas Reynolds,California,Los Angeles,2025-01,,,,
B-26095,9406.00,1137.00,16,Office Supplies,Markers,UPI,20-10-2021,Leroy Harris,Texas,Houston,2021-10,,,,
B-26095,1156.00,74.00,15,Electronics,Printers,EMI,20-10-2021,Leroy Harris,Texas,Houston,2021-10,,,,
B-25768,5354.00,743.00,10,Furniture,Bookcases,UPI,19-10-2021,Ricardo Dixon,Illinois,Springfield,2021-10,,,,
B-25328,8780.00,3430.00,4,Electronics,Electronic Games,Credit Card,07-07-2024,Debra Smith,Texas,Austin,2024-07,,,,
B-25328,8780.00,3430.00,4,Electronics,Electronic Games,Credit Card,25-07-2023,Jasmine James,Texas,Austin,2023-07,,,,
B-26573,6783.00,3306.00,8,Furniture,Sofas,Debit Card,16-04-2020,Felicia Morton,Ohio,Columbus,2020-04,,,,
B-25138,1778.00,285.00,4,Office Supplies,Pens,Credit Card,04-07-2020,Sylvia Jenkins,New York,New York City,2020-07,,,,
B-26803,9399.00,1949.00,12,Electronics,Printers,UPI,16-05-2022,Elizabeth White,New York,Rochester,2022-05,,,,
B-26803,7957.00,965.00,4,Furniture,Sofas,Credit Card,16-05-2022,Elizabeth White,New York,Rochester,2022-05,,,,
B-25101,1638.00,661.00,13,Furniture,Chairs,EMI,25-11-2023,Steven Steele,Illinois,Springfield,2023-11,,,,
B-25827,1786.00,224.00,4,Furniture,Tables,COD,17-08-2021,Amanda Ramirez,Texas,Dallas,2021-08,,,,
B-25792,4751.00,781.00,9,Office Supplies,Paper,EMI,02-07-2023,Kyle Jackson,New York,Buffalo,2023-07,,,,
B-25646,8979.00,4477.00,4,Office Supplies,Paper,Credit Card,24-08-2020,Sharon Wilkins,Illinois,Chicago,2020-08,,,,
B-25043,2727.00,663.00,8,Electronics,Phones,Credit Card,07-11-2022,Austin Hammond,Florida,Miami,2022-11,,,,
B-26598,1093.00,397.00,17,Electronics,Printers,Credit Card,27-03-2024,Jessica Barajas,Illinois,Peoria,2024-03,,,,
B-26598,1093.00,397.00,17,Electronics,Printers,Credit Card,01-09-2024,Jamie Jimenez,New York,Buffalo,2024-09,,,,
B-26598,1093.00,397.00,17,Electronics,Printers,Credit Card,22-02-2022,James Carter,Ohio,Columbus,2022-02,,,,
B-26598,2636.00,88.00,11,Office Supplies,Paper,Debit Card,27-03-2024,Jessica Barajas,Illinois,Peoria,2024-03,,,,
B-26598,2636.00,88.00,11,Office Supplies,Paper,Debit Card,01-09-2024,Jamie Jimenez,New York,Buffalo,2024-09,,,,
B-26598,2636.00,88.00,11,Office Supplies,Paper,Debit Card,22-02-2022,James Carter,Ohio,Columbus,2022-02,,,,
B-26643,7344.00,2251.00,7,Electronics,Electronic Games,Debit Card,11-02-2022,John Williams,Florida,Miami,2022-02,,,,
B-26643,7306.00,1547.00,3,Office Supplies,Paper,COD,11-02-2022,John Williams,Florida,Miami,2022-02,,,,
B-26643,5832.00,2588.00,10,Electronics,Printers,COD,11-02-2022,John Williams,Florida,Miami,2022-02,,,,
B-25992,8572.00,2041.00,8,Furniture,Tables,EMI,27-05-2021,Alicia Oneill,Illinois,Springfield,2021-05,,,,
B-25992,8572.00,2041.00,8,Furniture,Tables,EMI,05-07-2023,Rebecca Huff,Illinois,Springfield,2023-07,,,,
B-25992,8572.00,2041.00,8,Furniture,Tables,EMI,27-10-2020,Diana Scott,California,San Diego,2020-10,,,,
B-25992,8059.00,1834.00,10,Electronics,Printers,Credit Card,27-05-2021,Alicia Oneill,Illinois,Springfield,2021-05,,,,
B-25992,8059.00,1834.00,10,Electronics,Printers,Credit Card,05-07-2023,Rebecca Huff,Illinois,Springfield,2023-07,,,,
B-25992,8059.00,1834.00,10,Electronics,Printers,Credit Card,27-10-2020,Diana Scott,California,San Diego,2020-10,,,,
B-25532,3661.00,436.00,13,Furniture,Sofas,EMI,26-01-2023,Brian Young,Texas,Austin,2023-01,,,,
B-25564,2451.00,342.00,8,Office Supplies,Paper,EMI,06-09-2021,Susan Wright,California,Los Angeles,2021-09,,,,
B-25564,2451.00,342.00,8,Office Supplies,Paper,EMI,12-11-2021,Kayla Banks,Ohio,Cincinnati,2021-11,,,,
B-25564,2451.00,342.00,8,Office Supplies,Paper,EMI,30-07-2024,Zachary Pierce,Texas,Houston,2024-07,,,,
B-26543,7067.00,1943.00,16,Furniture,Tables,Credit Card,15-03-2022,Nicolas Owen,California,San Francisco,2022-03,,,,
B-25976,4307.00,615.00,3,Electronics,Electronic Games,UPI,15-03-2024,Martha Carney,New York,New York City,2024-03,,,,
B-25976,4307.00,615.00,3,Electronics,Electronic Games,UPI,10-11-2020,Francisco Hicks,Illinois,Springfield,2020-11,,,,
B-25976,5694.00,1134.00,5,Furniture,Chairs,EMI,15-03-2024,Martha Carney,New York,New York City,2024-03,,,,
B-25976,5694.00,1134.00,5,Furniture,Chairs,EMI,10-11-2020,Francisco Hicks,Illinois,Springfield,2020-11,,,,
B-25929,962.00,298.00,18,Office Supplies,Binders,Credit Card,23-07-2022,Matthew Parker,Illinois,Springfield,2022-07,,,,
B-25497,2995.00,220.00,14,Furniture,Bookcases,Credit Card,13-09-2024,Paul Bryant,New York,Buffalo,2024-09,,,,
B-25497,2047.00,914.00,5,Office Supplies,Markers,Debit Card,13-09-2024,Paul Bryant,New York,Buffalo,2024-09,,,,
B-26735,2078.00,612.00,6,Electronics,Laptops,COD,25-01-2022,Bruce Dennis,Texas,Austin,2022-01,,,,
B-25036,2737.00,1253.00,3,Electronics,Printers,EMI,19-04-2021,Joseph Bates,New York,New York City,2021-04,,,,
B-25971,8194.00,2881.00,6,Office Supplies,Paper,Debit Card,18-07-2021,Kelly Pacheco,Texas,Houston,2021-07,,,,
B-25441,9914.00,3858.00,16,Furniture,Sofas,Credit Card,24-06-2022,Jeffrey Weber,New York,Buffalo,2022-06,,,,
B-25441,9914.00,3858.00,16,Furniture,Sofas,Credit Card,08-06-2024,Andrew Krueger,New York,Rochester,2024-06,,,,
B-25441,5470.00,292.00,7,Office Supplies,Pens,Debit Card,24-06-2022,Jeffrey Weber,New York,Buffalo,2022-06,,,,
B-25441,5470.00,292.00,7,Office Supplies,Pens,Debit Card,08-06-2024,Andrew Krueger,New York,Rochester,2024-06,,,,
B-25441,1496.00,662.00,17,Furniture,Bookcases,UPI,24-06-2022,Jeffrey Weber,New York,Buffalo,2022-06,,,,
B-25441,1496.00,662.00,17,Furniture,Bookcases,UPI,08-06-2024,Andrew Krueger,New York,Rochester,2024-06,,,,
B-25823,3228.00,476.00,9,Office Supplies,Paper,COD,29-09-2022,Kathleen Cox,New York,New York City,2022-09,,,,
B-25363,3918.00,749.00,8,Electronics,Laptops,Credit Card,10-05-2023,Jamie Bradley,California,San Diego,2023-05,,,,
B-25363,3918.00,749.00,8,Electronics,Laptops,Credit Card,02-05-2020,Robert Martinez,Texas,Houston,2020-05,,,,
B-26445,9921.00,1451.00,15,Furniture,Sofas,EMI,12-04-2021,Christopher Rogers,Illinois,Chicago,2021-04,,,,
B-26724,9694.00,4361.00,1,Furniture,Chairs,EMI,04-11-2023,Roberto Parrish,Illinois,Springfield,2023-11,,,,
B-25447,5028.00,1553.00,13,Office Supplies,Paper,EMI,04-05-2020,Amber Kennedy,Florida,Tampa,2020-05,,,,
B-26904,594.00,67.00,19,Office Supplies,Paper,Debit Card,10-09-2023,Maria Davis,New York,Buffalo,2023-09,,,,
B-26904,594.00,67.00,19,Office Supplies,Paper,Debit Card,05-01-2024,Terry Gilbert,Florida,Miami,2024-01,,,,
B-26904,594.00,67.00,19,Office Supplies,Paper,Debit Card,08-05-2024,Devon Schmitt,Texas,Austin,2024-05,,,,
B-26456,5954.00,2618.00,11,Furniture,Tables,COD,30-03-2024,Robert Mosley,Ohio,Cincinnati,2024-03,,,,
B-25435,3518.00,1051.00,3,Furniture,Bookcases,UPI,10-09-2020,Paul Scott,California,San Francisco,2020-09,,,,
B-25435,4157.00,1874.00,8,Electronics,Laptops,EMI,10-09-2020,Paul Scott,California,San Francisco,2020-09,,,,
B-26279,3747.00,410.00,5,Office Supplies,Markers,Credit Card,12-07-2020,Kristin Alvarez,Illinois,Springfield,2020-07,,,,
B-26279,3747.00,410.00,5,Office Supplies,Markers,Credit Card,08-12-2022,Kevin Jackson,New York,Buffalo,2022-12,,,,
B-26279,3747.00,410.00,5,Office Supplies,Markers,Credit Card,27-03-2024,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03,,,,
B-26279,3747.00,410.00,5,Office Supplies,Markers,Credit Card,17-02-2023,Jason Brown,Illinois,Chicago,2023-02,,,,
B-26279,3747.00,410.00,5,Office Supplies,Markers,Credit Card,21-07-2021,Jamie Santos,California,Los Angeles,2021-07,,,,
B-26279,3194.00,534.00,4,Office Supplies,Binders,UPI,12-07-2020,Kristin Alvarez,Illinois,Springfield,2020-07,,,,
B-26279,3194.00,534.00,4,Office Supplies,Binders,UPI,08-12-2022,Kevin Jackson,New York,Buffalo,2022-12,,,,
B-26279,3194.00,534.00,4,Office Supplies,Binders,UPI,27-03-2024,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03,,,,
B-26279,3194.00,534.00,4,Office Supplies,Binders,UPI,17-02-2023,Jason Brown,Illinois,Chicago,2023-02,,,,
B-26279,3194.00,534.00,4,Office Supplies,Binders,UPI,21-07-2021,Jamie Santos,California,Los Angeles,2021-07,,,,
B-25770,8548.00,2305.00,1,Office Supplies,Binders,COD,30-10-2022,James Taylor,Florida,Tampa,2022-10,,,,
B-25715,6089.00,139.00,19,Furniture,Tables,Debit Card,31-12-2020,Alicia Vincent,Ohio,Cincinnati,2020-12,,,,
B-25715,6089.00,139.00,19,Furniture,Tables,Debit Card,15-04-2022,Kenneth Adams,Ohio,Cleveland,2022-04,,,,
B-25715,6089.00,139.00,19,Furniture,Tables,Debit Card,05-04-2023,Shelby Browning,Illinois,Chicago,2023-04,,,,
B-25715,2586.00,800.00,16,Furniture,Tables,UPI,31-12-2020,Alicia Vincent,Ohio,Cincinnati,2020-12,,,,
B-25715,2586.00,800.00,16,Furniture,Tables,UPI,15-04-2022,Kenneth Adams,Ohio,Cleveland,2022-04,,,,
B-25715,2586.00,800.00,16,Furniture,Tables,UPI,05-04-2023,Shelby Browning,Illinois,Chicago,2023-04,,,,
B-25715,3757.00,1626.00,9,Office Supplies,Paper,UPI,31-12-2020,Alicia Vincent,Ohio,Cincinnati,2020-12,,,,
B-25715,3757.00,1626.00,9,Office Supplies,Paper,UPI,15-04-2022,Kenneth Adams,Ohio,Cleveland,2022-04,,,,
B-25715,3757.00,1626.00,9,Office Supplies,Paper,UPI,05-04-2023,Shelby Browning,Illinois,Chicago,2023-04,,,,
B-26961,5193.00,2530.00,5,Furniture,Sofas,Debit Card,29-10-2021,Johnny Hill,California,San Diego,2021-10,,,,
B-26961,5193.00,2530.00,5,Furniture,Sofas,Debit Card,29-12-2024,Nicholas Tucker,Florida,Miami,2024-12,,,,
B-25902,7493.00,96.00,3,Electronics,Electronic Games,UPI,11-08-2020,Theresa Cline,Ohio,Cleveland,2020-08,,,,
B-26321,2062.00,848.00,6,Office Supplies,Markers,Credit Card,04-03-2024,Christine Wheeler,Florida,Tampa,2024-03,,,,
B-25612,7163.00,1536.00,1,Electronics,Phones,EMI,17-10-2023,Carlos Wells,California,San Diego,2023-10,,,,
B-25605,4026.00,163.00,6,Electronics,Phones,COD,28-07-2023,Randall Bell,New York,New York City,2023-07,,,,
B-25810,1894.00,275.00,5,Furniture,Chairs,Credit Card,27-11-2021,Kendra Mckinney,Florida,Miami,2021-11,,,,
B-25810,7144.00,192.00,13,Electronics,Electronic Games,Credit Card,27-11-2021,Kendra Mckinney,Florida,Miami,2021-11,,,,
B-25935,3482.00,1554.00,15,Electronics,Laptops,Debit Card,09-09-2020,Amanda Kim,Ohio,Columbus,2020-09,,,,
B-26245,4172.00,235.00,5,Office Supplies,Paper,EMI,02-06-2021,Megan Morgan,Ohio,Cleveland,2021-06,,,,
B-26245,4172.00,235.00,5,Office Supplies,Paper,EMI,22-08-2022,Vincent Kramer,Florida,Orlando,2022-08,,,,
B-26245,4172.00,235.00,5,Office Supplies,Paper,EMI,16-04-2024,Raymond Bean,Illinois,Springfield,2024-04,,,,
B-25346,6265.00,155.00,8,Furniture,Sofas,COD,23-08-2022,Reginald Hebert,Ohio,Cincinnati,2022-08,,,,
B-25346,6265.00,155.00,8,Furniture,Sofas,COD,12-03-2021,Jeremy Vazquez,Ohio,Cleveland,2021-03,,,,
B-25594,2931.00,212.00,7,Electronics,Electronic Games,Credit Card,26-06-2024,Michael Stewart,Illinois,Peoria,2024-06,,,,
B-25594,2931.00,212.00,7,Electronics,Electronic Games,Credit Card,08-12-2023,Kevin Johnson,Florida,Tampa,2023-12,,,,
B-25471,1146.00,188.00,9,Furniture,Chairs,Debit Card,27-11-2024,Tara Hughes,Florida,Tampa,2024-11,,,,
B-25398,9215.00,767.00,13,Electronics,Printers,COD,10-01-2022,Sandra Perkins,Florida,Tampa,2022-01,,,,
B-25398,9215.00,767.00,13,Electronics,Printers,COD,01-11-2021,Heather Bell,California,San Francisco,2021-11,,,,
B-25999,7895.00,1005.00,1,Furniture,Chairs,Credit Card,28-10-2023,Nancy Boyd,Ohio,Cincinnati,2023-10,,,,
B-25999,7895.00,1005.00,1,Furniture,Chairs,Credit Card,01-03-2025,Raymond Reyes,California,San Diego,2025-03,,,,
B-25999,2740.00,558.00,8,Office Supplies,Pens,UPI,28-10-2023,Nancy Boyd,Ohio,Cincinnati,2023-10,,,,
B-25999,2740.00,558.00,8,Office Supplies,Pens,UPI,01-03-2025,Raymond Reyes,California,San Diego,2025-03,,,,
B-25159,5338.00,1354.00,16,Office Supplies,Markers,UPI,01-08-2024,Cassandra Jordan,Illinois,Peoria,2024-08,,,,
B-25159,5338.00,1354.00,16,Office Supplies,Markers,UPI,07-06-2023,Evelyn Harris,New York,Buffalo,2023-06,,,,
B-25159,5338.00,1354.00,16,Office Supplies,Markers,UPI,21-10-2024,Shannon Maynard,Florida,Orlando,2024-10,,,,
B-25159,5338.00,1354.00,16,Office Supplies,Markers,UPI,04-01-2021,Marie James,New York,Buffalo,2021-01,,,,
B-25496,3095.00,941.00,2,Office Supplies,Pens,EMI,19-04-2022,Maria Carroll,Ohio,Cleveland,2022-04,,,,
B-25496,3095.00,941.00,2,Office Supplies,Pens,EMI,11-08-2022,Jessica Sloan,Texas,Austin,2022-08,,,,
B-25401,6017.00,2230.00,13,Electronics,Printers,Debit Card,04-08-2023,Scott Craig,Illinois,Peoria,2023-08,,,,
B-25707,4904.00,469.00,2,Office Supplies,Pens,Debit Card,25-04-2020,Kaitlin Brown,Texas,Dallas,2020-04,,,,
B-25707,3080.00,737.00,6,Office Supplies,Binders,UPI,25-04-2020,Kaitlin Brown,Texas,Dallas,2020-04,,,,
B-26225,1992.00,355.00,2,Electronics,Phones,COD,14-12-2024,William Beck,Florida,Tampa,2024-12,,,,
B-25662,5346.00,1246.00,17,Furniture,Sofas,EMI,25-07-2022,Eric Mason,Florida,Orlando,2022-07,,,,
B-25662,5346.00,1246.00,17,Furniture,Sofas,EMI,07-05-2022,Lisa Lowe,Florida,Miami,2022-05,,,,
B-26752,8422.00,893.00,18,Electronics,Printers,Debit Card,11-08-2022,Roy Miller,California,San Francisco,2022-08,,,,
B-26752,8422.00,893.00,18,Electronics,Printers,Debit Card,12-08-2022,Christopher Espinoza,Ohio,Columbus,2022-08,,,,
B-26752,6105.00,1447.00,8,Furniture,Bookcases,Credit Card,11-08-2022,Roy Miller,California,San Francisco,2022-08,,,,
B-26752,6105.00,1447.00,8,Furniture,Bookcases,Credit Card,12-08-2022,Christopher Espinoza,Ohio,Columbus,2022-08,,,,
B-25640,670.00,85.00,9,Office Supplies,Pens,EMI,21-08-2023,Claire Cole,Texas,Houston,2023-08,,,,
B-25030,4057.00,1012.00,6,Electronics,Laptops,Credit Card,12-09-2022,Eric Nunez,California,San Diego,2022-09,,,,
B-25504,8178.00,2462.00,10,Office Supplies,Pens,UPI,20-08-2023,David Bell,California,Los Angeles,2023-08,,,,
B-26912,8752.00,1686.00,9,Furniture,Tables,Debit Card,27-12-2020,Patrick Hensley MD,Ohio,Cincinnati,2020-12,,,,
B-26912,8752.00,1686.00,9,Furniture,Tables,Debit Card,04-09-2023,John Cox,Illinois,Peoria,2023-09,,,,
B-26912,8752.00,1686.00,9,Furniture,Tables,Debit Card,08-01-2022,Michelle Sullivan,Illinois,Chicago,2022-01,,,,
B-25193,8974.00,4441.00,16,Electronics,Printers,EMI,05-06-2023,Angela Todd,New York,New York City,2023-06,,,,
B-25106,9090.00,3098.00,16,Electronics,Phones,Credit Card,01-04-2021,Luke Saunders,Texas,Dallas,2021-04,,,,
B-25106,9090.00,3098.00,16,Electronics,Phones,Credit Card,28-05-2024,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05,,,,
B-25106,851.00,356.00,11,Electronics,Electronic Games,Credit Card,01-04-2021,Luke Saunders,Texas,Dallas,2021-04,,,,
B-25106,851.00,356.00,11,Electronics,Electronic Games,Credit Card,28-05-2024,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05,,,,
B-26835,5427.00,728.00,3,Electronics,Phones,UPI,09-03-2023,Keith Smith,Florida,Miami,2023-03,,,,
B-25836,2695.00,914.00,15,Furniture,Bookcases,Debit Card,28-07-2022,Danielle Mitchell,Illinois,Peoria,2022-07,,,,
B-25836,2695.00,914.00,15,Furniture,Bookcases,Debit Card,17-06-2021,Jesus Hernandez,California,Los Angeles,2021-06,,,,
B-26661,2386.00,999.00,3,Office Supplies,Pens,COD,13-02-2024,Jason Norman,Florida,Miami,2024-02,,,,
B-26317,2284.00,149.00,20,Office Supplies,Pens,Debit Card,06-08-2021,Laura Poole,New York,Rochester,2021-08,,,,
B-26839,6034.00,608.00,8,Electronics,Phones,EMI,01-05-2022,Sarah Wagner,Texas,Houston,2022-05,,,,
B-26839,8956.00,3359.00,13,Furniture,Bookcases,Credit Card,01-05-2022,Sarah Wagner,Texas,Houston,2022-05,,,,
B-25735,7122.00,1982.00,7,Office Supplies,Markers,EMI,11-03-2024,Bryan Baird,Illinois,Peoria,2024-03,,,,
B-25387,9775.00,4507.00,5,Office Supplies,Markers,UPI,06-07-2020,Amy Thompson,Ohio,Cincinnati,2020-07,,,,
B-25192,3309.00,177.00,13,Furniture,Bookcases,EMI,17-12-2020,Ashley Wright,Ohio,Cleveland,2020-12,,,,
B-26844,4163.00,897.00,14,Electronics,Electronic Games,COD,30-08-2022,Michelle Lynch,Illinois,Springfield,2022-08,,,,
B-26844,4163.00,897.00,14,Electronics,Electronic Games,COD,27-02-2025,Ryan Hale,Ohio,Cleveland,2025-02,,,,
B-26844,4163.00,897.00,14,Electronics,Electronic Games,COD,05-06-2021,Marie Jefferson,Florida,Orlando,2021-06,,,,
B-25236,5518.00,867.00,7,Furniture,Sofas,UPI,22-12-2022,Vanessa Smith,Texas,Houston,2022-12,,,,
B-25940,7566.00,606.00,6,Electronics,Phones,Debit Card,25-01-2025,Ryan Foster,Ohio,Columbus,2025-01,,,,
B-25940,7566.00,606.00,6,Electronics,Phones,Debit Card,14-02-2025,David Lara,California,San Diego,2025-02,,,,
